_id,date,age_group,deaths_boost_vac_rate_7ma,deaths_full_vac_rate_7ma,deaths_not_full_vac_rate_7ma
974,2021-07-18T00:00:00,0-4yrs,0,0,0
975,2021-07-18T00:00:00,5-11yrs,0,0,0
976,2021-07-18T00:00:00,12-17yrs,0,0,0
977,2021-07-18T00:00:00,18-39yrs,0,0,0
978,2021-07-18T00:00:00,40-59yrs,0,0,0.02
979,2021-07-18T00:00:00,60+,0,0.03,0.24
980,2021-07-18T00:00:00,ALL,0,0.01,0.04
981,2021-07-19T00:00:00,0-4yrs,0,0,0
982,2021-07-19T00:00:00,5-11yrs,0,0,0
983,2021-07-19T00:00:00,12-17yrs,0,0,0
984,2021-07-19T00:00:00,18-39yrs,0,0,0
985,2021-07-19T00:00:00,40-59yrs,0,0,0.03
986,2021-07-19T00:00:00,60+,0,0.02,0.22
987,2021-07-19T00:00:00,ALL,0,0.01,0.03
988,2021-07-20T00:00:00,0-4yrs,0,0,0
989,2021-07-20T00:00:00,5-11yrs,0,0,0
990,2021-07-20T00:00:00,12-17yrs,0,0,0
991,2021-07-20T00:00:00,18-39yrs,0,0,0
992,2021-07-20T00:00:00,40-59yrs,0,0,0.03
993,2021-07-20T00:00:00,60+,0,0.01,0.2
994,2021-07-20T00:00:00,ALL,0,0.01,0.03
995,2021-07-21T00:00:00,0-4yrs,0,0,0
996,2021-07-21T00:00:00,5-11yrs,0,0,0
997,2021-07-21T00:00:00,12-17yrs,0,0,0
998,2021-07-21T00:00:00,18-39yrs,0,0,0
999,2021-07-21T00:00:00,40-59yrs,0,0,0.03
1000,2021-07-21T00:00:00,60+,0,0.01,0.16
1001,2021-07-21T00:00:00,ALL,0,0.01,0.03
1002,2021-07-22T00:00:00,0-4yrs,0,0,0
1003,2021-07-22T00:00:00,5-11yrs,0,0,0
1004,2021-07-22T00:00:00,12-17yrs,0,0,0
1005,2021-07-22T00:00:00,18-39yrs,0,0,0
1006,2021-07-22T00:00:00,40-59yrs,0,0,0.03
1007,2021-07-22T00:00:00,60+,0,0.01,0.18
1008,2021-07-22T00:00:00,ALL,0,0.01,0.03
1009,2021-07-23T00:00:00,0-4yrs,0,0,0
1010,2021-07-23T00:00:00,5-11yrs,0,0,0
1011,2021-07-23T00:00:00,12-17yrs,0,0,0
1012,2021-07-23T00:00:00,18-39yrs,0,0,0
1013,2021-07-23T00:00:00,40-59yrs,0,0,0.03
1014,2021-07-23T00:00:00,60+,0,0.01,0.19
1015,2021-07-23T00:00:00,ALL,0,0,0.03
1016,2021-07-24T00:00:00,0-4yrs,0,0,0
1017,2021-07-24T00:00:00,5-11yrs,0,0,0
1018,2021-07-24T00:00:00,12-17yrs,0,0,0
1019,2021-07-24T00:00:00,18-39yrs,0,0,0
1020,2021-07-24T00:00:00,40-59yrs,0,0,0.02
1021,2021-07-24T00:00:00,60+,0,0.01,0.12
1022,2021-07-24T00:00:00,ALL,0,0,0.02
1023,2021-07-25T00:00:00,0-4yrs,0,0,0
1024,2021-07-25T00:00:00,5-11yrs,0,0,0
1025,2021-07-25T00:00:00,12-17yrs,0,0,0
1026,2021-07-25T00:00:00,18-39yrs,0,0,0
1027,2021-07-25T00:00:00,40-59yrs,0,0,0.02
1028,2021-07-25T00:00:00,60+,0,0.01,0.16
1029,2021-07-25T00:00:00,ALL,0,0,0.02
1030,2021-07-26T00:00:00,0-4yrs,0,0,0
1031,2021-07-26T00:00:00,5-11yrs,0,0,0
1032,2021-07-26T00:00:00,12-17yrs,0,0,0
1033,2021-07-26T00:00:00,18-39yrs,0,0,0
1034,2021-07-26T00:00:00,40-59yrs,0,0,0.01
1035,2021-07-26T00:00:00,60+,0,0.01,0.2
1036,2021-07-26T00:00:00,ALL,0,0,0.03
1037,2021-07-27T00:00:00,0-4yrs,0,0,0
1038,2021-07-27T00:00:00,5-11yrs,0,0,0
1039,2021-07-27T00:00:00,12-17yrs,0,0,0
1040,2021-07-27T00:00:00,18-39yrs,0,0,0
1041,2021-07-27T00:00:00,40-59yrs,0,0,0.01
1042,2021-07-27T00:00:00,60+,0,0.01,0.18
1043,2021-07-27T00:00:00,ALL,0,0,0.02
1044,2021-07-28T00:00:00,0-4yrs,0,0,0
1045,2021-07-28T00:00:00,5-11yrs,0,0,0
1046,2021-07-28T00:00:00,12-17yrs,0,0,0
1047,2021-07-28T00:00:00,18-39yrs,0,0,0
1048,2021-07-28T00:00:00,40-59yrs,0,0,0
1049,2021-07-28T00:00:00,60+,0,0.01,0.19
1050,2021-07-28T00:00:00,ALL,0,0,0.02
1051,2021-07-29T00:00:00,0-4yrs,0,0,0
1052,2021-07-29T00:00:00,5-11yrs,0,0,0
1053,2021-07-29T00:00:00,12-17yrs,0,0,0
1054,2021-07-29T00:00:00,18-39yrs,0,0,0
1055,2021-07-29T00:00:00,40-59yrs,0,0,0.01
1056,2021-07-29T00:00:00,60+,0,0.01,0.19
1057,2021-07-29T00:00:00,ALL,0,0,0.02
1058,2021-07-30T00:00:00,0-4yrs,0,0,0
1059,2021-07-30T00:00:00,5-11yrs,0,0,0
1060,2021-07-30T00:00:00,12-17yrs,0,0,0
1061,2021-07-30T00:00:00,18-39yrs,0,0,0.01
1062,2021-07-30T00:00:00,40-59yrs,0,0,0.02
1063,2021-07-30T00:00:00,60+,0,0.02,0.15
1064,2021-07-30T00:00:00,ALL,0,0,0.02
1065,2021-07-31T00:00:00,0-4yrs,0,0,0
1066,2021-07-31T00:00:00,5-11yrs,0,0,0
1067,2021-07-31T00:00:00,12-17yrs,0,0,0
1068,2021-07-31T00:00:00,18-39yrs,0,0,0.01
1069,2021-07-31T00:00:00,40-59yrs,0,0,0.03
1070,2021-07-31T00:00:00,60+,0,0.03,0.18
1071,2021-07-31T00:00:00,ALL,0,0.01,0.03
1072,2021-08-01T00:00:00,0-4yrs,0,0,0
1073,2021-08-01T00:00:00,5-11yrs,0,0,0
1074,2021-08-01T00:00:00,12-17yrs,0,0,0
1075,2021-08-01T00:00:00,18-39yrs,0,0,0.01
1076,2021-08-01T00:00:00,40-59yrs,0,0,0.03
1077,2021-08-01T00:00:00,60+,0,0.02,0.14
1078,2021-08-01T00:00:00,ALL,0,0.01,0.02
1079,2021-08-02T00:00:00,0-4yrs,0,0,0
1080,2021-08-02T00:00:00,5-11yrs,0,0,0
1081,2021-08-02T00:00:00,12-17yrs,0,0,0
1082,2021-08-02T00:00:00,18-39yrs,0,0,0.01
1083,2021-08-02T00:00:00,40-59yrs,0,0,0.04
1084,2021-08-02T00:00:00,60+,0,0.02,0.13
1085,2021-08-02T00:00:00,ALL,0,0.01,0.02
1086,2021-08-03T00:00:00,0-4yrs,0,0,0
1087,2021-08-03T00:00:00,5-11yrs,0,0,0
1088,2021-08-03T00:00:00,12-17yrs,0,0,0
1089,2021-08-03T00:00:00,18-39yrs,0,0,0.01
1090,2021-08-03T00:00:00,40-59yrs,0,0,0.04
1091,2021-08-03T00:00:00,60+,0,0.02,0.13
1092,2021-08-03T00:00:00,ALL,0,0.01,0.02
1093,2021-08-04T00:00:00,0-4yrs,0,0,0
1094,2021-08-04T00:00:00,5-11yrs,0,0,0
1095,2021-08-04T00:00:00,12-17yrs,0,0,0
1096,2021-08-04T00:00:00,18-39yrs,0,0,0.01
1097,2021-08-04T00:00:00,40-59yrs,0,0,0.04
1098,2021-08-04T00:00:00,60+,0,0.02,0.11
1099,2021-08-04T00:00:00,ALL,0,0.01,0.02
1100,2021-08-05T00:00:00,0-4yrs,0,0,0
1101,2021-08-05T00:00:00,5-11yrs,0,0,0
1102,2021-08-05T00:00:00,12-17yrs,0,0,0
1103,2021-08-05T00:00:00,18-39yrs,0,0,0.01
1104,2021-08-05T00:00:00,40-59yrs,0,0,0.04
1105,2021-08-05T00:00:00,60+,0,0.02,0.1
1106,2021-08-05T00:00:00,ALL,0,0.01,0.02
1107,2021-08-06T00:00:00,0-4yrs,0,0,0
1108,2021-08-06T00:00:00,5-11yrs,0,0,0
1109,2021-08-06T00:00:00,12-17yrs,0,0,0
1110,2021-08-06T00:00:00,18-39yrs,0,0,0
1111,2021-08-06T00:00:00,40-59yrs,0,0,0.05
1112,2021-08-06T00:00:00,60+,0,0.02,0.12
1113,2021-08-06T00:00:00,ALL,0,0.01,0.02
1114,2021-08-07T00:00:00,0-4yrs,0,0,0
1115,2021-08-07T00:00:00,5-11yrs,0,0,0
1116,2021-08-07T00:00:00,12-17yrs,0,0,0
1117,2021-08-07T00:00:00,18-39yrs,0,0,0
1118,2021-08-07T00:00:00,40-59yrs,0,0,0.04
1119,2021-08-07T00:00:00,60+,0,0.02,0.1
1120,2021-08-07T00:00:00,ALL,0,0.01,0.02
1121,2021-08-08T00:00:00,0-4yrs,0,0,0
1122,2021-08-08T00:00:00,5-11yrs,0,0,0
1123,2021-08-08T00:00:00,12-17yrs,0,0,0
1124,2021-08-08T00:00:00,18-39yrs,0,0,0
1125,2021-08-08T00:00:00,40-59yrs,0,0,0.06
1126,2021-08-08T00:00:00,60+,0,0.02,0.1
1127,2021-08-08T00:00:00,ALL,0,0.01,0.02
1128,2021-08-09T00:00:00,0-4yrs,0,0,0
1129,2021-08-09T00:00:00,5-11yrs,0,0,0
1130,2021-08-09T00:00:00,12-17yrs,0,0,0
1131,2021-08-09T00:00:00,18-39yrs,0,0,0
1132,2021-08-09T00:00:00,40-59yrs,0,0,0.05
1133,2021-08-09T00:00:00,60+,0,0.01,0.08
1134,2021-08-09T00:00:00,ALL,0,0,0.02
1135,2021-08-10T00:00:00,0-4yrs,0,0,0
1136,2021-08-10T00:00:00,5-11yrs,0,0,0
1137,2021-08-10T00:00:00,12-17yrs,0,0,0
1138,2021-08-10T00:00:00,18-39yrs,0,0,0
1139,2021-08-10T00:00:00,40-59yrs,0,0,0.06
1140,2021-08-10T00:00:00,60+,0,0.01,0.14
1141,2021-08-10T00:00:00,ALL,0,0,0.02
1142,2021-08-11T00:00:00,0-4yrs,0,0,0
1143,2021-08-11T00:00:00,5-11yrs,0,0,0
1144,2021-08-11T00:00:00,12-17yrs,0,0,0
1145,2021-08-11T00:00:00,18-39yrs,0,0,0
1146,2021-08-11T00:00:00,40-59yrs,0,0,0.06
1147,2021-08-11T00:00:00,60+,0,0.02,0.14
1148,2021-08-11T00:00:00,ALL,0,0.01,0.02
1149,2021-08-12T00:00:00,0-4yrs,0,0,0
1150,2021-08-12T00:00:00,5-11yrs,0,0,0
1151,2021-08-12T00:00:00,12-17yrs,0,0,0
1152,2021-08-12T00:00:00,18-39yrs,0,0,0
1153,2021-08-12T00:00:00,40-59yrs,0,0,0.05
1154,2021-08-12T00:00:00,60+,0,0.02,0.15
1155,2021-08-12T00:00:00,ALL,0,0.01,0.02
1156,2021-08-13T00:00:00,0-4yrs,0,0,0
1157,2021-08-13T00:00:00,5-11yrs,0,0,0
1158,2021-08-13T00:00:00,12-17yrs,0,0,0
1159,2021-08-13T00:00:00,18-39yrs,0,0,0
1160,2021-08-13T00:00:00,40-59yrs,0,0,0.03
1161,2021-08-13T00:00:00,60+,0,0.02,0.16
1162,2021-08-13T00:00:00,ALL,0,0.01,0.02
1163,2021-08-14T00:00:00,0-4yrs,0,0,0
1164,2021-08-14T00:00:00,5-11yrs,0,0,0
1165,2021-08-14T00:00:00,12-17yrs,0,0,0
1166,2021-08-14T00:00:00,18-39yrs,0,0,0
1167,2021-08-14T00:00:00,40-59yrs,0,0,0.03
1168,2021-08-14T00:00:00,60+,0,0.01,0.16
1169,2021-08-14T00:00:00,ALL,0,0,0.02
1170,2021-08-15T00:00:00,0-4yrs,0,0,0
1171,2021-08-15T00:00:00,5-11yrs,0,0,0
1172,2021-08-15T00:00:00,12-17yrs,0,0,0
1173,2021-08-15T00:00:00,18-39yrs,0,0,0
1174,2021-08-15T00:00:00,40-59yrs,0,0,0.03
1175,2021-08-15T00:00:00,60+,0,0.01,0.19
1176,2021-08-15T00:00:00,ALL,0,0,0.02
1177,2021-08-16T00:00:00,0-4yrs,0,0,0
1178,2021-08-16T00:00:00,5-11yrs,0,0,0
1179,2021-08-16T00:00:00,12-17yrs,0,0,0
1180,2021-08-16T00:00:00,18-39yrs,0,0,0
1181,2021-08-16T00:00:00,40-59yrs,0,0,0.03
1182,2021-08-16T00:00:00,60+,0,0.01,0.22
1183,2021-08-16T00:00:00,ALL,0,0,0.02
1184,2021-08-17T00:00:00,0-4yrs,0,0,0
1185,2021-08-17T00:00:00,5-11yrs,0,0,0
1186,2021-08-17T00:00:00,12-17yrs,0,0,0
1187,2021-08-17T00:00:00,18-39yrs,0,0,0
1188,2021-08-17T00:00:00,40-59yrs,0,0,0.03
1189,2021-08-17T00:00:00,60+,0,0.01,0.2
1190,2021-08-17T00:00:00,ALL,0,0,0.02
1191,2021-08-18T00:00:00,0-4yrs,0,0,0
1192,2021-08-18T00:00:00,5-11yrs,0,0,0
1193,2021-08-18T00:00:00,12-17yrs,0,0,0
1194,2021-08-18T00:00:00,18-39yrs,0,0,0
1195,2021-08-18T00:00:00,40-59yrs,0,0,0.04
1196,2021-08-18T00:00:00,60+,0,0.01,0.2
1197,2021-08-18T00:00:00,ALL,0,0,0.03
1198,2021-08-19T00:00:00,0-4yrs,0,0,0
1199,2021-08-19T00:00:00,5-11yrs,0,0,0
1200,2021-08-19T00:00:00,12-17yrs,0,0,0
1201,2021-08-19T00:00:00,18-39yrs,0,0,0
1202,2021-08-19T00:00:00,40-59yrs,0,0,0.04
1203,2021-08-19T00:00:00,60+,0,0.01,0.21
1204,2021-08-19T00:00:00,ALL,0,0,0.03
1205,2021-08-20T00:00:00,0-4yrs,0,0,0
1206,2021-08-20T00:00:00,5-11yrs,0,0,0
1207,2021-08-20T00:00:00,12-17yrs,0,0,0
1208,2021-08-20T00:00:00,18-39yrs,0,0,0
1209,2021-08-20T00:00:00,40-59yrs,0,0,0.06
1210,2021-08-20T00:00:00,60+,0,0.01,0.21
1211,2021-08-20T00:00:00,ALL,0,0,0.03
1212,2021-08-21T00:00:00,0-4yrs,0,0,0
1213,2021-08-21T00:00:00,5-11yrs,0,0,0
1214,2021-08-21T00:00:00,12-17yrs,0,0,0
1215,2021-08-21T00:00:00,18-39yrs,0,0,0
1216,2021-08-21T00:00:00,40-59yrs,0,0,0.06
1217,2021-08-21T00:00:00,60+,0,0.01,0.21
1218,2021-08-21T00:00:00,ALL,0,0,0.03
1219,2021-08-22T00:00:00,0-4yrs,0,0,0
1220,2021-08-22T00:00:00,5-11yrs,0,0,0
1221,2021-08-22T00:00:00,12-17yrs,0,0,0
1222,2021-08-22T00:00:00,18-39yrs,0,0,0
1223,2021-08-22T00:00:00,40-59yrs,0,0,0.06
1224,2021-08-22T00:00:00,60+,0,0.01,0.18
1225,2021-08-22T00:00:00,ALL,0,0,0.03
1226,2021-08-23T00:00:00,0-4yrs,0,0,0
1227,2021-08-23T00:00:00,5-11yrs,0,0,0
1228,2021-08-23T00:00:00,12-17yrs,0,0,0
1229,2021-08-23T00:00:00,18-39yrs,0,0,0
1230,2021-08-23T00:00:00,40-59yrs,0,0,0.06
1231,2021-08-23T00:00:00,60+,0,0.01,0.22
1232,2021-08-23T00:00:00,ALL,0,0,0.03
1233,2021-08-24T00:00:00,0-4yrs,0,0,0
1234,2021-08-24T00:00:00,5-11yrs,0,0,0
1235,2021-08-24T00:00:00,12-17yrs,0,0,0
1236,2021-08-24T00:00:00,18-39yrs,0,0,0
1237,2021-08-24T00:00:00,40-59yrs,0,0,0.04
1238,2021-08-24T00:00:00,60+,0,0.01,0.19
1239,2021-08-24T00:00:00,ALL,0,0,0.02
1240,2021-08-25T00:00:00,0-4yrs,0,0,0
1241,2021-08-25T00:00:00,5-11yrs,0,0,0
1242,2021-08-25T00:00:00,12-17yrs,0,0,0
1243,2021-08-25T00:00:00,18-39yrs,0,0,0
1244,2021-08-25T00:00:00,40-59yrs,0,0,0.04
1245,2021-08-25T00:00:00,60+,0,0,0.15
1246,2021-08-25T00:00:00,ALL,0,0,0.02
1247,2021-08-26T00:00:00,0-4yrs,0,0,0
1248,2021-08-26T00:00:00,5-11yrs,0,0,0
1249,2021-08-26T00:00:00,12-17yrs,0,0,0
1250,2021-08-26T00:00:00,18-39yrs,0,0,0
1251,2021-08-26T00:00:00,40-59yrs,0,0,0.04
1252,2021-08-26T00:00:00,60+,0,0.01,0.28
1253,2021-08-26T00:00:00,ALL,0,0,0.03
1254,2021-08-27T00:00:00,0-4yrs,0,0,0
1255,2021-08-27T00:00:00,5-11yrs,0,0,0
1256,2021-08-27T00:00:00,12-17yrs,0,0,0
1257,2021-08-27T00:00:00,18-39yrs,0,0,0
1258,2021-08-27T00:00:00,40-59yrs,0,0,0.05
1259,2021-08-27T00:00:00,60+,0,0.01,0.28
1260,2021-08-27T00:00:00,ALL,0,0,0.03
1261,2021-08-28T00:00:00,0-4yrs,0,0,0
1262,2021-08-28T00:00:00,5-11yrs,0,0,0
1263,2021-08-28T00:00:00,12-17yrs,0,0,0
1264,2021-08-28T00:00:00,18-39yrs,0,0,0
1265,2021-08-28T00:00:00,40-59yrs,0,0,0.05
1266,2021-08-28T00:00:00,60+,0,0.01,0.28
1267,2021-08-28T00:00:00,ALL,0,0,0.03
1268,2021-08-29T00:00:00,0-4yrs,0,0,0
1269,2021-08-29T00:00:00,5-11yrs,0,0,0
1270,2021-08-29T00:00:00,12-17yrs,0,0,0
1271,2021-08-29T00:00:00,18-39yrs,0,0,0
1272,2021-08-29T00:00:00,40-59yrs,0,0,0.05
1273,2021-08-29T00:00:00,60+,0,0.01,0.41
1274,2021-08-29T00:00:00,ALL,0,0,0.04
1275,2021-08-30T00:00:00,0-4yrs,0,0,0
1276,2021-08-30T00:00:00,5-11yrs,0,0,0
1277,2021-08-30T00:00:00,12-17yrs,0,0,0
1278,2021-08-30T00:00:00,18-39yrs,0,0,0
1279,2021-08-30T00:00:00,40-59yrs,0,0,0.05
1280,2021-08-30T00:00:00,60+,0,0.01,0.33
1281,2021-08-30T00:00:00,ALL,0,0,0.03
1282,2021-08-31T00:00:00,0-4yrs,0,0,0
1283,2021-08-31T00:00:00,5-11yrs,0,0,0
1284,2021-08-31T00:00:00,12-17yrs,0,0,0
1285,2021-08-31T00:00:00,18-39yrs,0,0,0
1286,2021-08-31T00:00:00,40-59yrs,0,0,0.08
1287,2021-08-31T00:00:00,60+,0,0.02,0.37
1288,2021-08-31T00:00:00,ALL,0,0.01,0.04
1289,2021-09-01T00:00:00,0-4yrs,0,0,0
1290,2021-09-01T00:00:00,5-11yrs,0,0,0
1291,2021-09-01T00:00:00,12-17yrs,0,0,0
1292,2021-09-01T00:00:00,18-39yrs,0,0,0
1293,2021-09-01T00:00:00,40-59yrs,0,0,0.08
1294,2021-09-01T00:00:00,60+,0,0.03,0.46
1295,2021-09-01T00:00:00,ALL,0,0.01,0.05
1296,2021-09-02T00:00:00,0-4yrs,0,0,0
1297,2021-09-02T00:00:00,5-11yrs,0,0,0
1298,2021-09-02T00:00:00,12-17yrs,0,0,0
1299,2021-09-02T00:00:00,18-39yrs,0,0,0.01
1300,2021-09-02T00:00:00,40-59yrs,0,0,0.08
1301,2021-09-02T00:00:00,60+,0,0.03,0.3
1302,2021-09-02T00:00:00,ALL,0,0.01,0.04
1303,2021-09-03T00:00:00,0-4yrs,0,0,0
1304,2021-09-03T00:00:00,5-11yrs,0,0,0
1305,2021-09-03T00:00:00,12-17yrs,0,0,0
1306,2021-09-03T00:00:00,18-39yrs,0,0,0.01
1307,2021-09-03T00:00:00,40-59yrs,0,0,0.06
1308,2021-09-03T00:00:00,60+,0,0.04,0.3
1309,2021-09-03T00:00:00,ALL,0,0.01,0.03
1310,2021-09-04T00:00:00,0-4yrs,0,0,0
1311,2021-09-04T00:00:00,5-11yrs,0,0,0
1312,2021-09-04T00:00:00,12-17yrs,0,0,0
1313,2021-09-04T00:00:00,18-39yrs,0,0,0.02
1314,2021-09-04T00:00:00,40-59yrs,0,0,0.08
1315,2021-09-04T00:00:00,60+,0,0.04,0.39
1316,2021-09-04T00:00:00,ALL,0,0.01,0.05
1317,2021-09-05T00:00:00,0-4yrs,0,0,0
1318,2021-09-05T00:00:00,5-11yrs,0,0,0
1319,2021-09-05T00:00:00,12-17yrs,0,0,0
1320,2021-09-05T00:00:00,18-39yrs,0,0,0.02
1321,2021-09-05T00:00:00,40-59yrs,0,0,0.07
1322,2021-09-05T00:00:00,60+,0,0.04,0.54
1323,2021-09-05T00:00:00,ALL,0,0.01,0.05
1324,2021-09-06T00:00:00,0-4yrs,0,0,0
1325,2021-09-06T00:00:00,5-11yrs,0,0,0
1326,2021-09-06T00:00:00,12-17yrs,0,0,0
1327,2021-09-06T00:00:00,18-39yrs,0,0,0.03
1328,2021-09-06T00:00:00,40-59yrs,0,0,0.08
1329,2021-09-06T00:00:00,60+,0,0.05,0.54
1330,2021-09-06T00:00:00,ALL,0,0.02,0.06
1331,2021-09-07T00:00:00,0-4yrs,0,0,0
1332,2021-09-07T00:00:00,5-11yrs,0,0,0
1333,2021-09-07T00:00:00,12-17yrs,0,0,0
1334,2021-09-07T00:00:00,18-39yrs,0,0,0.03
1335,2021-09-07T00:00:00,40-59yrs,0,0,0.05
1336,2021-09-07T00:00:00,60+,0,0.06,0.59
1337,2021-09-07T00:00:00,ALL,0,0.02,0.06
1338,2021-09-08T00:00:00,0-4yrs,0,0,0
1339,2021-09-08T00:00:00,5-11yrs,0,0,0
1340,2021-09-08T00:00:00,12-17yrs,0,0,0
1341,2021-09-08T00:00:00,18-39yrs,0,0,0.03
1342,2021-09-08T00:00:00,40-59yrs,0,0,0.03
1343,2021-09-08T00:00:00,60+,0,0.06,0.6
1344,2021-09-08T00:00:00,ALL,0,0.02,0.05
1345,2021-09-09T00:00:00,0-4yrs,0,0,0
1346,2021-09-09T00:00:00,5-11yrs,0,0,0
1347,2021-09-09T00:00:00,12-17yrs,0,0,0
1348,2021-09-09T00:00:00,18-39yrs,0,0,0.02
1349,2021-09-09T00:00:00,40-59yrs,0,0.01,0.03
1350,2021-09-09T00:00:00,60+,0,0.06,0.69
1351,2021-09-09T00:00:00,ALL,0,0.02,0.06
1352,2021-09-10T00:00:00,0-4yrs,0,0,0
1353,2021-09-10T00:00:00,5-11yrs,0,0,0
1354,2021-09-10T00:00:00,12-17yrs,0,0,0
1355,2021-09-10T00:00:00,18-39yrs,0,0,0.02
1356,2021-09-10T00:00:00,40-59yrs,0,0.01,0.05
1357,2021-09-10T00:00:00,60+,0,0.06,0.89
1358,2021-09-10T00:00:00,ALL,0,0.02,0.07
1359,2021-09-11T00:00:00,0-4yrs,0,0,0
1360,2021-09-11T00:00:00,5-11yrs,0,0,0
1361,2021-09-11T00:00:00,12-17yrs,0,0,0
1362,2021-09-11T00:00:00,18-39yrs,0,0,0.01
1363,2021-09-11T00:00:00,40-59yrs,0,0.01,0.09
1364,2021-09-11T00:00:00,60+,0,0.06,1.04
1365,2021-09-11T00:00:00,ALL,0,0.02,0.08
1366,2021-09-12T00:00:00,0-4yrs,0,0,0
1367,2021-09-12T00:00:00,5-11yrs,0,0,0
1368,2021-09-12T00:00:00,12-17yrs,0,0,0
1369,2021-09-12T00:00:00,18-39yrs,0,0,0.01
1370,2021-09-12T00:00:00,40-59yrs,0,0,0.12
1371,2021-09-12T00:00:00,60+,0,0.07,0.96
1372,2021-09-12T00:00:00,ALL,0,0.02,0.08
1373,2021-09-13T00:00:00,0-4yrs,0,0,0
1374,2021-09-13T00:00:00,5-11yrs,0,0,0
1375,2021-09-13T00:00:00,12-17yrs,0,0,0
1376,2021-09-13T00:00:00,18-39yrs,0,0,0
1377,2021-09-13T00:00:00,40-59yrs,0,0,0.11
1378,2021-09-13T00:00:00,60+,0,0.06,0.96
1379,2021-09-13T00:00:00,ALL,0,0.02,0.08
1380,2021-09-14T00:00:00,0-4yrs,0,0,0
1381,2021-09-14T00:00:00,5-11yrs,0,0,0
1382,2021-09-14T00:00:00,12-17yrs,0,0,0
1383,2021-09-14T00:00:00,18-39yrs,0,0,0
1384,2021-09-14T00:00:00,40-59yrs,0,0,0.12
1385,2021-09-14T00:00:00,60+,0,0.05,0.97
1386,2021-09-14T00:00:00,ALL,0,0.02,0.08
1387,2021-09-15T00:00:00,0-4yrs,0,0,0.02
1388,2021-09-15T00:00:00,5-11yrs,0,0,0
1389,2021-09-15T00:00:00,12-17yrs,0,0,0
1390,2021-09-15T00:00:00,18-39yrs,0,0,0
1391,2021-09-15T00:00:00,40-59yrs,0,0,0.14
1392,2021-09-15T00:00:00,60+,0,0.04,1.07
1393,2021-09-15T00:00:00,ALL,0,0.02,0.1
1394,2021-09-16T00:00:00,0-4yrs,0,0,0.02
1395,2021-09-16T00:00:00,5-11yrs,0,0,0
1396,2021-09-16T00:00:00,12-17yrs,0,0,0
1397,2021-09-16T00:00:00,18-39yrs,0,0,0
1398,2021-09-16T00:00:00,40-59yrs,0,0,0.18
1399,2021-09-16T00:00:00,60+,0,0.04,1.03
1400,2021-09-16T00:00:00,ALL,0,0.01,0.1
1401,2021-09-17T00:00:00,0-4yrs,0,0,0.02
1402,2021-09-17T00:00:00,5-11yrs,0,0,0
1403,2021-09-17T00:00:00,12-17yrs,0,0,0
1404,2021-09-17T00:00:00,18-39yrs,0,0,0
1405,2021-09-17T00:00:00,40-59yrs,0,0,0.16
1406,2021-09-17T00:00:00,60+,0,0.04,0.89
1407,2021-09-17T00:00:00,ALL,0,0.01,0.09
1408,2021-09-18T00:00:00,0-4yrs,0,0,0.02
1409,2021-09-18T00:00:00,5-11yrs,0,0,0
1410,2021-09-18T00:00:00,12-17yrs,0,0,0
1411,2021-09-18T00:00:00,18-39yrs,0,0,0
1412,2021-09-18T00:00:00,40-59yrs,0,0,0.15
1413,2021-09-18T00:00:00,60+,0,0.06,0.8
1414,2021-09-18T00:00:00,ALL,0,0.02,0.08
1415,2021-09-19T00:00:00,0-4yrs,0,0,0.02
1416,2021-09-19T00:00:00,5-11yrs,0,0,0
1417,2021-09-19T00:00:00,12-17yrs,0,0,0
1418,2021-09-19T00:00:00,18-39yrs,0,0,0.01
1419,2021-09-19T00:00:00,40-59yrs,0,0,0.13
1420,2021-09-19T00:00:00,60+,0,0.06,0.66
1421,2021-09-19T00:00:00,ALL,0,0.02,0.07
1422,2021-09-20T00:00:00,0-4yrs,0,0,0.02
1423,2021-09-20T00:00:00,5-11yrs,0,0,0
1424,2021-09-20T00:00:00,12-17yrs,0,0,0
1425,2021-09-20T00:00:00,18-39yrs,0,0,0.01
1426,2021-09-20T00:00:00,40-59yrs,0,0,0.13
1427,2021-09-20T00:00:00,60+,0,0.05,0.71
1428,2021-09-20T00:00:00,ALL,0,0.02,0.07
1429,2021-09-21T00:00:00,0-4yrs,0,0,0.02
1430,2021-09-21T00:00:00,5-11yrs,0,0,0
1431,2021-09-21T00:00:00,12-17yrs,0,0,0
1432,2021-09-21T00:00:00,18-39yrs,0,0,0.01
1433,2021-09-21T00:00:00,40-59yrs,0,0,0.13
1434,2021-09-21T00:00:00,60+,0,0.06,0.71
1435,2021-09-21T00:00:00,ALL,0,0.02,0.07
1436,2021-09-22T00:00:00,0-4yrs,0,0,0
1437,2021-09-22T00:00:00,5-11yrs,0,0,0
1438,2021-09-22T00:00:00,12-17yrs,0,0,0
1439,2021-09-22T00:00:00,18-39yrs,0,0,0.01
1440,2021-09-22T00:00:00,40-59yrs,0,0,0.11
1441,2021-09-22T00:00:00,60+,0,0.06,0.67
1442,2021-09-22T00:00:00,ALL,0,0.02,0.06
1443,2021-09-23T00:00:00,0-4yrs,0,0,0
1444,2021-09-23T00:00:00,5-11yrs,0,0,0
1445,2021-09-23T00:00:00,12-17yrs,0,0,0
1446,2021-09-23T00:00:00,18-39yrs,0,0,0.01
1447,2021-09-23T00:00:00,40-59yrs,0,0,0.11
